Code,Alpha,Name,Address,City,State,Zip,Gross Area,Assignable
3506.00,3506,Santa Rita Experimental Range,27000 S Florida Canyon Rd,SAHUARITA,AZ,85629,"1,035.00",828.00
3507.00,3507,Santa Rita Experimental Range,27000 S Florida Canyon Rd,SAHUARITA,AZ,85629,"1,012.00",810.00
3508.00,3508,Santa Rita Experimental Range,27000 S Florida Canyon Rd,SAHUARITA,AZ,85629,822.00,658.00
3509.00,3509,Santa Rita Experimental Range,27000 S Florida Canyon Rd,SAHUARITA,AZ,85629,392.00,314.00
3510.00,3510,Santa Rita Experimental Range,27000 S Florida Canyon Rd,SAHUARITA,AZ,85629,528.00,422.00
3511.00,3511,Santa Rita Experimental Range,27000 S Florida Canyon Rd,SAHUARITA,AZ,85629,"1,056.00",898.00
3512.00,3512,Santa Rita Experimental Range,27000 S Florida Canyon Rd,SAHUARITA,AZ,85629,704.00,598.00
3515.00,3515,Santa Rita Experimental Range,27000 S Florida Canyon Rd,SAHUARITA,AZ,85629,72.00,58.00
3516.00,3516,Santa Rita Experimental Range,27000 S Florida Canyon Rd,SAHUARITA,AZ,85629,0.00,0.00
3551.00,3551,V BAR V - Office Trailer,4005 N Forest Road 618,RIMROCK,AZ,86335,786.70,675.00
3552.00,3552,V BAR V - Lab Trailer,4005 N Forest Road 618,RIMROCK,AZ,86335,446.19,396.00
3553.00,3553,V BAR V - Multi-Use,4005 N Forest Road 618,RIMROCK,AZ,86335,"4,090.50","4,032.00"
3554.00,3554,V BAR V - Residence A,4005 N Forest Road 618,RIMROCK,AZ,86335,"1,369.13","1,304.00"
3555.00,3555,V BAR V - Residence B,4005 N Forest Road 618,RIMROCK,AZ,86335,"1,323.88","1,263.00"
3556.00,3556,V BAR V - Ranch House,Hwy 487 &amp; Forest Rd 81,MAHAN PARK,AZ,86024,"1,144.71","1,059.00"
3557.00,3557,V BAR V - Cabin,Hwy 487 &amp; Forest Rd 81,MAHAN PARK,AZ,86024,601.47,510.00
3558.00,3558,V BAR V - Barn,Hwy 487 &amp; Forest Rd 81,MAHAN PARK,AZ,86024,948.47,759.00
3559.00,3559,V BAR V - Shop,Hwy 487 &amp; Forest Rd 81,MAHAN PARK,AZ,86024,900.00,900.00
3560.00,3560,Harold and Mitzie James 4-H Camp at Mingus Springs - Rec Hall,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,"1,127.22","1,057.00"
3561.00,3561,Harold and Mitzie James 4-H Camp at Mingus Springs - Navajo Bunk House,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,400.00,327.00
3562.00,3562,Harold and Mitzie James 4-H Camp at Mingus Springs - Apache Bunk House,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,400.00,327.00
3563.00,3563,Harold and Mitzie James 4-H Camp at Mingus Springs - Zuni Bunk House,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,400.00,327.00
3564.00,3564,Harold and Mitzie James 4-H Camp at Mingus Springs - Hohokam Office,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,152.06,109.00
3565.00,3565,Harold and Mitzie James 4-H Camp at Mingus Springs - Dining Hall,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,"2,289.59","2,036.00"
3566.00,3566,Harold and Mitzie James 4-H Camp at Mingus Springs - Anasazi Hlth Cott,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,609.90,459.00
3567.00,3567,Harold and Mitzie James 4-H Camp at Mingus Springs - Restrooms/Showers,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,849.69,738.00
3568.00,3568,Harold and Mitzie James 4-H Camp at Mingus Springs - Storage,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,188.60,160.00
3569.00,3569,Harold and Mitzie James 4-H Camp at Mingus Springs - Havasu Bunk House,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,907.02,436.00
3570.00,3570,Harold and Mitzie James 4-H Camp at Mingus Springs - Large Bunk House,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,"2,537.15","1,790.00"
3571.00,3571,Harold and Mitzie James 4-H Camp at Mingus Springs - Pump House,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,129.10,0.00
3572.00,3572,Harold and Mitzie James 4-H Camp at Mingus Springs - Power House,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,192.00,0.00
3573.00,3573,Harold and Mitzie James 4-H Camp at Mingus Springs - Cook&#39;s Cabin,AZ-89 ALT &amp; NF-104,MINGUS MTN,AZ,86326,865.38,764.00
3601.00,3601,Al-Marah - Office,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"3,376.00","2,870.00"
3602.00,3602,Al-Marah - Customer Barn,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"3,201.00","2,721.00"
3603.00,3603,Al-Marah - Pasture Residence,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"3,352.00","2,849.00"
3604.00,3604,Al-Marah - Main Residence,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"3,432.00","2,917.00"
3604.01,3604A,Al-Marah - Kennel,4101 N Bear Canyon Rd,TUCSON,AZ,85749,605.00,514.00
3604.02,3604B,Al-Marah - Storage,4101 N Bear Canyon Rd,TUCSON,AZ,85749,594.00,505.00
3604.03,3604C,Al-Marah - Restroom,4101 N Bear Canyon Rd,TUCSON,AZ,85749,39.00,33.00
3605.00,3605,Al-Marah - Indoor Arena,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"22,965.00","22,885.00"
3606.00,3606,Al-Marah - NE Residence,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"4,267.00","3,627.00"
3607.00,3607,Al-Marah - Stud Barn,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"10,500.00","8,925.00"
3608.00,3608,Al-Marah - Hay Barn,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"3,289.00","3,125.00"
3609.00,3609,Al-Marah - Show Barn 14 Stall,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"5,819.00","4,946.00"
3610.00,3610,Al-Marah - Outdoor Arena,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"14,257.00","13,544.00"
3611.00,3611,Al-Marah - Show Barn 16 Stall,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"6,865.00","5,835.00"
3612.00,3612,Al-Marah - Caretaker Residence,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"1,354.00","1,151.00"
3613.00,3613,Al-Marah - South Residence,4101 N Bear Canyon Rd,TUCSON,AZ,85749,"1,084.00",921.00
3651.00,3651,Cracchiolo DK Ranch - Livestock Barn,225 S Merritt Ranch Rd,CORNVILLE,AZ,86325,"3,666.18","3,404.00"
3652.00,3652,Cracchiolo DK Ranch - Horse Barn,225 S Merritt Ranch Rd,CORNVILLE,AZ,86325,"6,630.56","6,392.00"
3653.00,3653,Cracchiolo DK Ranch - Meeting/Tack Room,225 S Merritt Ranch Rd,CORNVILLE,AZ,86325,"1,710.57",984.00
3654.00,3654,Cracchiolo DK Ranch - Caretaker House,225 S Merritt Ranch Rd,CORNVILLE,AZ,86325,"1,088.47",829.00
3655.00,3655,Cracchiolo DK Ranch - Guest House,225 S Merritt Ranch Rd,CORNVILLE,AZ,86325,333.06,300.00
3656.00,3656,Cracchiolo DK Ranch - Main House,225 S Merritt Ranch Rd,CORNVILLE,AZ,86325,"4,297.37","2,734.00"
3657.00,3657,Cracchiolo DK Ranch - Pump House,225 S Merritt Ranch Rd,CORNVILLE,AZ,86325,190.26,0.00
4000.00,4000,Biosphere 2,32540 S Biosphere Rd,ORACLE,AZ,85623,"178,189.00","131,085.00"
4000.01,4000A,Biosphere 2 Ocean Viewing Gallery,32540 S Biosphere Rd,ORACLE,AZ,85623,"8,403.00","4,263.00"
4001.00,4001,Biosphere 2 Planning Center,32540 S Biosphere Rd,ORACLE,AZ,85623,"9,302.00","4,771.00"
4001.01,4001A,Biosphere 2 Planning Center Annex,32540 S Biosphere Rd,ORACLE,AZ,85623,501.00,0.00
4002.00,4002,Biosphere 2 Faculty Building A,32540 S Biosphere Rd,ORACLE,AZ,85623,"1,440.00",815.00
4003.00,4003,Biosphere 2 Faculty Building B,32540 S Biosphere Rd,ORACLE,AZ,85623,"1,520.00",429.00
4004.00,4004,Biosphere 2 Faculty Building C,32540 S Biosphere Rd,ORACLE,AZ,85623,"1,417.00",868.00
4005.00,4005,Biosphere 2 Faculty Building D,32540 S Biosphere Rd,ORACLE,AZ,85623,"1,475.00",831.00
4006.00,4006,Biosphere 2 South Lung,32540 S Biosphere Rd,ORACLE,AZ,85623,"26,254.00","25,873.00"
4007.00,4007,Biosphere 2 West Lung,32540 S Biosphere Rd,ORACLE,AZ,85623,"26,254.00","25,873.00"
4008.00,4008,Biosphere 2 Energy Center,32540 S Biosphere Rd,ORACLE,AZ,85623,"23,881.00","21,780.00"
4009.00,4009,Biosphere 2 Cooling Towers,32540 S Biosphere Rd,ORACLE,AZ,85623,"7,384.00",0.00
4010.00,4010,Biosphere 2 Analytical Lab,32540 S Biosphere Rd,ORACLE,AZ,85623,"5,602.77","3,563.00"
4030.00,4030,Biosphere 2 Visitor Center,32540 S Biosphere Rd,ORACLE,AZ,85623,"4,901.00","4,194.00"
4031.00,4031,Biosphere 2 Food Court,32540 S Biosphere Rd,ORACLE,AZ,85623,"1,970.00","1,453.00"
4032.00,4032,Biosphere 2 Theater,32540 S Biosphere Rd,ORACLE,AZ,85623,"2,623.00","1,928.00"
4033.00,4033,Biosphere 2 Residential A,32540 S Biosphere Rd,ORACLE,AZ,85623,"4,107.00","3,496.00"
4034.00,4034,Biosphere 2 Residential B,32540 S Biosphere Rd,ORACLE,AZ,85623,"4,107.00","3,497.00"
4035.00,4035,Biosphere 2 Residential C,32540 S Biosphere Rd,ORACLE,AZ,85623,"3,602.00","3,047.00"
4036.00,4036,Biosphere 2 Residential D,32540 S Biosphere Rd,ORACLE,AZ,85623,"2,065.00","1,786.00"
4037.00,4037,Biosphere 2 Residential E,32540 S Biosphere Rd,ORACLE,AZ,85623,"4,160.00","3,569.00"
4038.00,4038,Biosphere 2 Residential F,32540 S Biosphere Rd,ORACLE,AZ,85623,"3,599.00","3,125.00"
4040.00,4040,Biosphere 2 Residential G,32540 S Biosphere Rd,ORACLE,AZ,85623,"3,599.00","3,125.00"
4041.00,4041,Biosphere 2 Residential H,32540 S Biosphere Rd,ORACLE,AZ,85623,"4,061.00","3,492.00"
4042.00,4042,Biosphere 2 Residential J,32540 S Biosphere Rd,ORACLE,AZ,85623,"3,599.00","3,125.00"
4043.00,4043,Biosphere 2 Residential K,32540 S Biosphere Rd,ORACLE,AZ,85623,"3,542.00","3,017.00"
4044.00,4044,Biosphere 2 Residential L,32540 S Biosphere Rd,ORACLE,AZ,85623,"1,856.00","1,602.00"
4045.00,4045,Biosphere 2 Residential M,32540 S Biosphere Rd,ORACLE,AZ,85623,"4,066.00","3,324.00"
4046.00,4046,Biosphere 2 Residential N,32540 S Biosphere Rd,ORACLE,AZ,85623,"4,162.00","3,450.00"
4047.00,4047,Biosphere 2 Residential P,32540 S Biosphere Rd,ORACLE,AZ,85623,"3,799.00","3,108.00"
4048.00,4048,Biosphere 2 Residential Q,32540 S Biosphere Rd,ORACLE,AZ,85623,"4,107.00","3,433.00"
4101.00,4101,University of Arizona - Chandler,125 E Commonwealth Ave,CHANDLER,AZ,85244,"9,731.00","8,274.00"
7002.00,7002,PENDING CONSTRUCTION,2ND ST &amp; PARK AVE,TUCSON,AZ,85721,0.00,0.00
7003.00,7003,Glendale Community College,6000 W Olive Avenue,GLENDALE,AZ,&nbsp;,0.00,0.00
7005.00,7005,Mesa Community College (MCC),1833 W Southern Avenue,MESA,AZ,85202,0.00,0.00
7006.00,7006,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7007.00,7007,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7008.00,7008,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7010.00,7010,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7011.00,7011,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7012.00,7012,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7013.00,7013,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7014.00,7014,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7015.00,7015,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7016.00,7016,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7017.00,7017,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7018.00,7018,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7019.00,7019,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7020.00,7020,&nbsp;,&nbsp;,RED ROCK,AZ,&nbsp;,0.00,0.00
7021.00,7021,&nbsp;,&nbsp;,RED ROCK,AZ,&nbsp;,0.00,0.00
7022.00,7022,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7023.00,7023,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7024.00,7024,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7025.00,7025,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7026.00,7026,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7027.00,7027,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7028.00,7028,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7029.00,7029,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7030.00,7030,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7500,&nbsp;,Maricopa Agricultural Center,37860 W. Smith-Enke Road,MARICOPA,AZ,&nbsp;,0.00,0.00
7500.00,&nbsp;,Maricopa Agricultural Center,37860 W. Smith-Enke Road,MARICOPA,AZ,&nbsp;,0.00,0.00
7501.00,&nbsp;,University of Arizona South Campus,1140 N. Colombo Ave.,SIERRA VISTA,AZ,&nbsp;,0.00,0.00
7502.00,&nbsp;,Tucson Mall parking lot,4500 N. Oracle Rd. Pad 09,TUCSON,AZ,&nbsp;,0.00,0.00
7503.00,&nbsp;,U of A Tucson Agricultural Center,Campbell Farms East,TUCSON,AZ,85719,0.00,0.00
7504.00,&nbsp;,&quot;ABOR ROW&quot;,N TYNDALL AVENUE,TUCSON,AZ,&nbsp;,0.00,0.00
7505.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7506.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7507.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7508.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7509.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7510.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7511.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7512.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7513.00,7513,Yuma Agricultural Center,6425 W 8th St,YUMA,AZ,85364,0.00,0.00
7514.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7515.00,&nbsp;,&nbsp;,&nbsp;,SAFFORD,AZ,&nbsp;,0.00,0.00
7516.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7517.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7518.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7519.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7520.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7521.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7522.00,&nbsp;,&nbsp;,&nbsp;,YUMA,AZ,&nbsp;,0.00,0.00
7523.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7524.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7525.00,&nbsp;,&nbsp;,&nbsp;,TUCSON,AZ,&nbsp;,0.00,0.00
7526.00,&nbsp;,&nbsp;,&nbsp;,COOLIDGE,AZ,&nbsp;,0.00,0.00
7527.00,&nbsp;,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7528.00,&nbsp;,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
7529.00,&nbsp;,&nbsp;,&nbsp;,&nbsp;,AZ,&nbsp;,0.00,0.00
99001.00,99001,Bta Main Bldg,37615 East Highway 60 Superior,SUPERIOR,AZ,85274,0.00,0.00
99003.00,99003,1215 N. Beaver #201,1215 N Beaver St #201/Flgstf,FLAGSTAFF,AZ,86001,0.00,0.00
99005.00,99005,Storage Shed,655 N. Alvernon,TUCSON,AZ,85712,0.00,0.00
99007.00,99007,"Guthrie Peak/ Kuat Safford, AZ",32-39-01 North 109-50-53 West,CLIFTON,AZ,85533,0.00,0.00
99009.00,99009,University Of Idaho-Aquaculture Research Station,3059 F National Fish Hatch Rd.,HAGERMAN,ID,83332,0.00,0.00
99011.00,99011,"Fermi Lab, Batavia, Il","Wilson &amp; Kirk Road, Po Box 500",BATAVIA,IL,60510,0.00,0.00
99012.00,99012,White River Indian Reservation,"Po Box 860, State Rte 73, Milepost 342",WHITE RIVER,AZ,85941,0.00,0.00
99014.00,99014,"Keams Canyon, AZ",Hwy 264/ Keams Canyon Housing,KEAMS CANYON,AZ,86034,0.00,0.00
99015.00,99015,Tuba City AZ,"167 N Main Tuba City, AZ 86045",TUBA CITY,AZ,86045,0.00,0.00
99017.00,99017,Yuma County/ Ag Ext,"2200 W 28th Street, Suite 102",YUMA,AZ,85364,0.00,0.00
99018.00,99018,Yavapai County/ Ag Ext Main Office,840 Rodeo Dr,PRESCOTT,AZ,86305,0.00,0.00
99019.00,99019,Santa Cruz County/ Ag Ext,489 N Arroyo Blvd,NOGALES,AZ,85621,0.00,0.00
99020.00,99020,Pinal County/Ag Ext,820 E Cottonwood Ln. Bldng C,CASA GRANDE,AZ,85122,0.00,0.00
99021.00,99021,Pima County/Ag Ext,"4210 N Campbell Tucson, Az",TUCSON,AZ,85719,0.00,0.00
99022.00,99022,La Paz County/Ag Ext,"2524 Mutahar Parker, Az",PARKER,AZ,85344,0.00,0.00
99023.00,99023,Navajo County/ Ag Ext,"748 N. 3rd Street, Holbrook AZ 86025",HOLBROOK,AZ,86025,0.00,0.00
99024.00,99024,Mohave County/ Ag Ext,101 E Beale St Suite A Kingman,KINGMAN,AZ,86401,0.00,0.00
99025.00,99025,Maricopa County/Ag Ext,"4341 E Broadway Rd. Phx, Az",PHOENIX,AZ,85040,0.00,0.00
99027.00,99027,Graham County/Ag Ext,"2100 S Bowie Solomon, Az",SOLOMON,AZ,85551,0.00,0.00
99029.00,99029,Gila County/Ag Ext,107 W Frontier St Bldg C Payson,PAYSON,AZ,85541,0.00,0.00
99030.00,99030,Coconino County/Ag Ext,"2304 N 3rd St Flagstaff, Az",FLAGSTAFF,AZ,86004,0.00,0.00
99031.00,99031,Cochise County/Ag Ext,"450 S Haskell Ave Wilcox, Az",WILCOX,AZ,85643,0.00,0.00
99032.00,99032,Apache County/Ag Ext,"845 W 4th North St. John, Az",ST JOHN,AZ,85936,0.00,0.00
99035.00,99035,Usda Bee Research,2000 E Allen Rd Tucson 85719,TUCSON,AZ,85719,0.00,0.00
99036.00,99036,855 W Bell Rd Nogales,855 W Bell Rd Nogales,NOGALES,AZ,85621,0.00,0.00
99037.00,99037,Amado Base Camp,"670 Mt Hopkins Amado, Az 85645",AMADO,AZ,85645,0.00,0.00
99038.00,99038,Pima College,2202 W Anklam Rd Tucson 85709,TUCSON,AZ,85709,0.00,0.00
99041.00,99041,Sage Memorial Hospital,Pobox 457 Hwy 264 &amp; Us 191,GANADO,AZ,86505,0.00,0.00
99042.00,99042,LBT Observatory Mt Graham,1480 W State Route 366,SAFFORD,AZ,85546,0.00,0.00
99043.00,99043,UPI Clinics,707 N Alvernon Tucson 85711,TUCSON,AZ,85711,0.00,0.00
99045.00,99045,Veterans Hospital,3601 S 6th Ave Tucson 85723,TUCSON,AZ,85723,0.00,0.00
99046.00,99046,AZ State Prison Yuma,7125 E Juan Sanchez Blvd,SAN LUIS,AZ,85349,0.00,0.00
99047.00,99047,NAU Flagstaff,307 W Tormey Dr. Flag Az 86011,FLAGSTAFF,AZ,86011,0.00,0.00
99050.00,99050,Avra Valley Test Site,11415 W Ajo Way Tcsn Az 85735,TUCSON,AZ,85735,0.00,0.00
99051.00,99051,Mt Hopkins Whipple Observatory,"670 Mt Hopkins Rd Amado, Az",AMADO,AZ,85645,0.00,0.00
99073.00,99073,Vatican Telescope Mt Graham,12500 W Swift Trail,SAFFORD,AZ,85546,0.00,0.00
99074.00,99074,AZ Health Sciences Ctr/Leased,1501 N. Campbell Ave.,TUCSON,AZ,85724,0.00,0.00
99075.00,99075,National Optical Astronomy Observatory,950 North Cherry,TUCSON,AZ,85726,0.00,0.00
99076.00,99076,Mirror Lab Storage Facility,250 E Valencia,TUCSON,AZ,85706,0.00,0.00
99077.00,99077,Trans-Genomics Research Building,"445 N. Fifth Street, Suite 600",PHOENIX,AZ,85004,0.00,0.00
99078.00,99078,2830 N Commonwealth Dr #103,2830 N Commonwealth Dr. #103,CAMP VERDE,AZ,86322,0.00,0.00
99079.00,99079,840 Rodeo Dr Bldg C,"840 Rodeo Drive, Building C",PRESCOTT,AZ,86305,0.00,0.00
99080.00,99080,Greenlee County/ Ag Ext,1684 Fairgrounds Rd Duncan 85534,DUNCAN,AZ,85534,0.00,0.00
99082.00,99082,Pinal County/ Ag Ext Satellite Office,"615 W. Cottonwood Lane, Suite 8, Casa Grande",CASA GRANDE,AZ,85722,0.00,0.00
99083.00,99083,Hand Clinic,"3055 N Campbell Ave., Suite 113",TUCSON,AZ,85719,0.00,0.00
99084.00,99084,Gila County-Globe/AG EXT,5515 S Apache Ave,GLOBE,AZ,85501,0.00,0.00
99085.00,99085,Banner UMC-Sierra Vista,"3533 Canyon de Flores, Suite C",SIERRA VISTA,AZ,85650,0.00,0.00
99086.00,99086,Gila County-San Carlos/AG EXT,400 Apache Ave,SAN CARLOS,AZ,85550,0.00,0.00
99087.00,99087,Banner University-South,2800 E Ajo Way,TUCSON,AZ,85714,0.00,0.00
